Date,Price,Open,High,Low,Vol.,Change %
2009/4/2,697.4,676,706.2,676,396.64M,3.20%
2009/4/1,675.8,663.6,682.4,662,176.61M,1.85%
2009/3/31,663.5,674.4,685.4,658.5,213.43M,-1.63%
2009/3/30,674.5,690.9,690.9,668,271.54M,-2.32%
2009/3/27,690.5,679.7,709.6,679.5,242.98M,1.60%
2009/3/26,679.6,680.8,691.3,677.5,225.29M,-0.15%
2009/3/25,680.6,672.6,687,668.3,240.98M,1.17%
2009/3/24,672.7,662.7,701.2,662.7,333.29M,1.55%
2009/3/23,662.4,646.9,678.4,641.2,342.29M,2.43%
2009/3/20,646.7,683,683,645.7,463.74M,-5.30%
2009/3/19,682.9,691.3,705.4,678.3,513.14M,-1.19%
2009/3/18,691.1,698.8,715.5,681.2,383.18M,-1.07%
2009/3/17,698.6,665.5,698.6,664.7,305.17M,4.99%
2009/3/16,665.4,651.2,677,648.4,402.76M,1.59%
2009/3/13,655,611.3,661.4,611.3,375.22M,7.18%
2009/3/12,611.1,584.5,614,584.4,251.87M,4.55%
2009/3/11,584.5,573.1,603.8,565.3,341.78M,2.08%
2009/3/10,572.6,546.6,575.5,535.9,251.93M,4.70%
2009/3/9,546.9,565.4,567.5,538.8,179.65M,-3.25%
2009/3/6,565.3,592.8,592.9,562,188.59M,-4.64%
2009/3/5,592.8,609.9,619.2,587.5,269.99M,-2.79%
2009/3/4,609.8,649.2,649.4,607,236.47M,-6.13%
2009/3/3,649.6,632.9,649.6,600.7,209.51M,2.65%
2009/3/2,632.8,663.3,664,627.9,224.41M,-5.10%
2009/2/27,666.8,651.7,666.8,649.6,268.63M,1.68%
2009/2/26,655.8,633.2,660.4,633.2,227.70M,3.59%
2009/2/25,633.1,622.7,650.6,622.7,296.87M,1.69%
2009/2/24,622.6,643.4,643.4,615.4,210.30M,-3.22%
2009/2/23,643.3,654.5,654.5,632.2,258.08M,-2.12%
2009/2/20,657.2,662.3,663.8,650.6,171.13M,-0.79%
2009/2/19,662.4,648.1,672.4,643.5,242.65M,2.17%
2009/2/18,648.3,681.1,681.2,635,256.02M,-4.83%
2009/2/17,681.2,701.4,707.8,677.9,156.92M,-2.88%
2009/2/16,701.4,714,714.3,691,118.53M,-1.81%
2009/2/13,714.3,725.9,731.6,700,137.96M,-1.63%
2009/2/12,726.1,730.1,734.2,716.1,188.99M,-0.77%
2009/2/11,731.7,726,731.7,705.1,115.18M,0.37%
2009/2/10,729,737.7,739.3,724.7,152.46M,-0.74%
2009/2/9,734.4,703.9,734.4,703.9,190.88M,4.41%
2009/2/6,703.4,678.5,707.5,678.5,210.58M,3.69%
2009/2/5,678.4,700.1,701.4,673.6,200.09M,-3.32%
2009/2/4,701.7,778.7,780.2,679,383.91M,-9.87%
2009/2/3,778.5,833.5,833.5,778.1,316.78M,-6.61%
2009/2/2,833.6,811.6,833.6,780,159.26M,2.66%
2009/1/30,812,820.3,820.4,788.9,181.22M,-1.05%
2009/1/29,820.6,802.5,821.8,797.7,225.72M,2.29%
2009/1/28,802.2,811.6,811.6,776.8,205.67M,-1.34%
2009/1/27,813.1,800.9,819.3,800.9,179.29M,1.51%
2009/1/23,801,854.3,854.3,801,240.25M,-6.23%
2009/1/22,854.2,809.2,854.2,807.5,164.59M,5.55%
2009/1/21,809.3,832.9,833.1,806.5,132.73M,-2.81%
2009/1/20,832.7,841,841,815.8,141.22M,-1.06%
2009/1/19,841.6,833.7,846.1,827.6,106.98M,0.94%
2009/1/16,833.8,842.4,855.9,833,140.24M,-0.99%
2009/1/15,842.1,872,872,836.2,175.09M,-3.46%
2009/1/14,872.3,897.1,897.5,860,170.66M,-2.74%
2009/1/13,896.9,935,935,896.9,151.22M,-4.10%
2009/1/12,935.2,942.7,942.7,920.3,174.17M,-0.80%
2009/1/9,942.7,934.5,947,931.3,153.53M,0.87%
2009/1/8,934.6,916.3,934.6,898,130.30M,1.72%
2009/1/7,918.8,900.4,926.2,900.4,295.21M,2.27%
2009/1/6,898.4,895.9,904.6,890,150.90M,0.51%
2009/1/5,893.8,915.1,918,888.5,132.55M,-2.11%
2009/1/2,913.1,896.5,913.1,894,65.88M,1.51%
2008/12/31,899.5,898.6,908.2,891.5,86.29M,0.11%
2008/12/30,898.5,909.4,910,884.6,109.70M,-1.37%
2008/12/29,911,916.8,933.4,889.3,225.69M,-0.65%
2008/12/24,917,920.2,937.2,906.4,110.98M,-0.74%
2008/12/23,923.8,885.9,923.8,872.9,134.81M,4.27%
2008/12/22,886,894.5,908.1,883,140.14M,-0.94%
2008/12/19,894.4,896.9,919.6,884,747.27M,-0.03%
2008/12/18,894.7,873.2,894.7,852.7,502.18M,2.45%
2008/12/17,873.3,873.5,896.6,864.5,249.05M,0.00%
2008/12/16,873.3,892.6,892.6,865.9,189.05M,-2.15%
2008/12/15,892.5,892.8,945.3,889.3,218.51M,0.30%
2008/12/12,889.8,922.7,922.7,865.5,169.99M,-3.67%
2008/12/11,923.7,915.2,924,886,196.40M,0.73%
2008/12/10,917,896.6,922.5,890.3,189.86M,2.26%
2008/12/9,896.7,921.6,927.5,876.8,179.28M,-2.71%
2008/12/8,921.7,908.8,944.8,908.2,204.84M,1.48%
2008/12/5,908.3,906.5,943.4,899.5,134.70M,0.19%
2008/12/4,906.6,927.8,960,883.9,133.54M,-2.24%
2008/12/3,927.4,966.9,967,920.9,117.62M,-4.08%
2008/12/2,966.8,"1,023.10","1,023.10",963,142.75M,-5.50%
2008/12/1,"1,023.10","1,025.50","1,037.20",999.5,100.48M,-0.22%
2008/11/28,"1,025.40",995,"1,025.40",977.4,104.46M,3.09%
2008/11/27,994.7,986.3,"1,018.50",986.3,100.87M,0.92%
2008/11/26,985.6,975.8,993,953.3,117.07M,1.51%
2008/11/25,970.9,895.3,971.4,894.6,155.44M,8.38%
2008/11/24,895.8,906.2,906.5,873.7,102.66M,-1.15%
2008/11/21,906.2,955.2,955.2,898.3,195.16M,-5.22%
2008/11/20,956.1,980.7,994.9,937,181.15M,-2.57%
2008/11/19,981.3,974.2,"1,003.00",965,188.17M,1.01%
2008/11/18,971.5,"1,014.60","1,014.60",968.6,137.01M,-4.25%
2008/11/17,"1,014.60","1,024.90","1,026.80",984.1,161.24M,-1.00%
2008/11/14,"1,024.80","1,014.30","1,060.60","1,009.70",128.93M,1.70%
2008/11/13,"1,007.70","1,057.60","1,057.60",997.7,235.19M,-4.79%
2008/11/12,"1,058.40","1,036.00","1,089.30","1,028.20",242.16M,2.15%
2008/11/11,"1,036.10","1,001.20","1,054.30",970.2,376.09M,3.50%
2008/11/10,"1,001.10",968.4,"1,001.10",968.4,197.51M,3.41%
2008/11/7,968.1,"1,019.00","1,019.10",955.9,183.64M,-5.02%
2008/11/6,"1,019.30","1,076.00","1,076.00","1,011.80",271.55M,-5.31%
2008/11/5,"1,076.50","1,026.80","1,095.10","1,024.90",242.89M,4.89%
2008/11/4,"1,026.30","1,031.80","1,032.00","1,005.50",140.28M,-1.11%
2008/11/3,"1,037.80","1,024.10","1,059.70","1,016.90",183.04M,1.46%
2008/10/31,"1,022.90",967.2,"1,022.90",955.6,315.64M,5.78%
2008/10/30,967,916.1,967,900.1,265.98M,5.64%
2008/10/29,915.4,980.6,"1,028.70",915.4,307.85M,-6.58%
2008/10/28,979.9,993.9,"1,002.80",955.2,194.47M,-1.43%
2008/10/27,994.1,976.5,"1,015.80",910.1,249.47M,1.80%
2008/10/24,976.5,"1,088.90","1,103.10",956.5,185.53M,-10.28%
2008/10/23,"1,088.40","1,178.70","1,178.70","1,088.40",130.46M,-7.70%
2008/10/22,"1,179.20","1,284.50","1,284.50","1,155.50",140.83M,-8.21%
2008/10/21,"1,284.70","1,242.30","1,284.70","1,242.30",140.64M,3.44%
2008/10/20,"1,242.00","1,224.20","1,242.00","1,210.40",228.37M,1.41%
2008/10/17,"1,224.70","1,178.40","1,238.50","1,178.20",178.64M,3.96%
2008/10/16,"1,178.10","1,239.60","1,239.60","1,159.70",137.94M,-5.05%
2008/10/15,"1,240.80","1,176.60","1,251.80","1,171.80",175.35M,5.37%
2008/10/14,"1,177.60","1,224.10","1,309.70","1,173.40",247.07M,-3.68%
2008/10/13,"1,222.60","1,136.80","1,265.40","1,136.80",181.63M,7.67%
2008/10/10,"1,135.50","1,246.50","1,246.50","1,135.50",168.84M,-8.99%
2008/10/9,"1,247.60","1,342.30","1,342.30","1,244.70",196.49M,-7.07%
2008/10/8,"1,342.50","1,392.80","1,392.80","1,295.40",145.88M,-3.65%
2008/10/7,"1,393.40","1,350.90","1,423.90","1,291.80",109.89M,3.10%
2008/10/6,"1,351.50","1,426.50","1,426.50","1,336.80",50.78M,-5.25%
2008/10/3,"1,426.40","1,450.00","1,450.00","1,406.20",99.67M,-1.70%
2008/10/2,"1,451.00","1,415.70","1,473.90","1,411.40",126.10M,2.50%
2008/10/1,"1,415.60","1,379.60","1,430.20","1,378.30",103.67M,3.39%
2008/9/30,"1,369.20","1,430.10","1,430.40","1,359.10",139.90M,-4.29%
2008/9/29,"1,430.50","1,452.50","1,459.10","1,412.10",142.84M,-1.51%
2008/9/26,"1,452.50","1,481.60","1,484.10","1,439.40",171.80M,-2.42%
2008/9/25,"1,488.50","1,486.10","1,512.20","1,480.10",183.01M,-0.25%
2008/9/24,"1,492.30","1,468.20","1,501.40","1,468.20",165.41M,1.59%
2008/9/23,"1,469.00","1,551.10","1,551.40","1,465.50",108.02M,-5.32%
2008/9/22,"1,551.50","1,482.30","1,592.10","1,482.20",275.55M,4.71%
2008/9/19,"1,481.70","1,385.00","1,502.30","1,385.00",414.10M,7.00%
2008/9/18,"1,384.80","1,406.30","1,407.90","1,334.30",329.18M,-1.62%
2008/9/17,"1,407.60","1,400.80","1,446.30","1,392.90",246.54M,0.57%
2008/9/16,"1,399.60","1,422.40","1,422.40","1,376.10",261.26M,-1.60%
2008/9/15,"1,422.30","1,471.40","1,471.40","1,409.00",146.50M,-3.42%
2008/9/12,"1,472.70","1,505.30","1,508.90","1,464.20",151.24M,-2.13%
2008/9/11,"1,504.70","1,532.10","1,533.20","1,495.50",123.10M,-1.80%
2008/9/10,"1,532.30","1,508.90","1,532.30","1,474.90",138.89M,1.56%
2008/9/9,"1,508.70","1,541.60","1,544.20","1,508.70",173.31M,-2.15%
2008/9/8,"1,541.80","1,461.90","1,541.80","1,461.90",155.80M,5.46%
2008/9/5,"1,462.00","1,486.20","1,486.20","1,447.20",141.41M,-1.72%
2008/9/4,"1,487.60","1,514.00","1,515.30","1,474.10",130.13M,-1.78%
2008/9/3,"1,514.50","1,504.10","1,535.10","1,498.60",172.25M,0.70%
2008/9/2,"1,503.90","1,464.50","1,520.30","1,464.40",152.67M,2.71%
2008/9/1,"1,464.20","1,459.70","1,464.20","1,443.10",86.83M,0.34%
2008/8/29,"1,459.20","1,431.70","1,484.90","1,431.30",242.17M,1.95%
2008/8/28,"1,431.30","1,390.80","1,437.20","1,390.40",189.15M,2.94%
2008/8/27,"1,390.40","1,403.20","1,418.20","1,380.00",144.12M,-0.90%
2008/8/26,"1,403.00","1,409.70","1,409.70","1,349.10",144.86M,-0.55%
2008/8/25,"1,410.80","1,353.50","1,421.50","1,353.50",114.50M,4.32%
2008/8/22,"1,352.40","1,347.70","1,359.50","1,339.20",100.89M,0.29%
2008/8/21,"1,348.50","1,348.60","1,360.80","1,322.50",116.65M,-0.03%
2008/8/20,"1,348.90","1,345.50","1,355.80","1,321.70",157.76M,0.22%
2008/8/19,"1,346.00","1,400.60","1,400.60","1,346.00",150.83M,-3.91%
2008/8/18,"1,400.70","1,390.10","1,428.90","1,385.70",98.74M,0.81%
2008/8/15,"1,389.50","1,360.30","1,409.10","1,357.10",164.83M,2.20%
2008/8/14,"1,359.60","1,408.20","1,424.30","1,359.60",214.55M,-3.41%
2008/8/13,"1,407.60","1,487.70","1,487.70","1,407.60",198.98M,-5.35%
2008/8/12,"1,487.20","1,448.60","1,491.30","1,448.40",138.44M,2.69%
2008/8/11,"1,448.30","1,406.40","1,450.80","1,406.40",121.72M,2.99%
2008/8/8,"1,406.20","1,418.30","1,418.30","1,387.20",128.58M,-0.88%
2008/8/7,"1,418.70","1,402.20","1,418.70","1,381.00",137.50M,1.18%
2008/8/6,"1,402.10","1,343.10","1,420.60","1,343.10",183.36M,4.42%
2008/8/5,"1,342.70","1,328.00","1,342.70","1,290.10",175.15M,1.11%
2008/8/4,"1,327.90","1,347.80","1,348.10","1,316.40",87.27M,-1.46%
2008/8/1,"1,347.60","1,340.70","1,347.60","1,317.20",135.78M,0.53%
2008/7/31,"1,340.50","1,361.60","1,388.60","1,340.50",203.43M,-1.54%
2008/7/30,"1,361.50","1,310.80","1,369.90","1,310.80",123.60M,3.92%
2008/7/29,"1,310.10","1,351.90","1,352.20","1,299.90",120.78M,-3.11%
2008/7/28,"1,352.10","1,357.50","1,371.60","1,303.80",121.60M,-0.37%
2008/7/25,"1,357.10","1,455.50","1,455.80","1,357.10",135.68M,-6.82%
2008/7/24,"1,456.40","1,398.00","1,467.80","1,398.00",175.88M,4.26%
2008/7/23,"1,396.90","1,319.00","1,407.30","1,319.00",222.10M,5.95%
2008/7/22,"1,318.40","1,312.90","1,320.40","1,268.80",152.95M,-0.17%
2008/7/21,"1,320.70","1,257.80","1,339.10","1,257.80",176.60M,5.04%
2008/7/18,"1,257.30","1,243.40","1,269.30","1,242.20",163.80M,1.06%
2008/7/17,"1,244.10","1,177.80","1,244.10","1,177.50",278.87M,5.67%
2008/7/16,"1,177.30","1,171.70","1,187.80","1,157.00",235.10M,0.46%
2008/7/15,"1,171.90","1,208.70","1,212.00","1,161.70",234.19M,-3.06%
2008/7/14,"1,208.90","1,249.60","1,249.60","1,201.90",161.74M,-3.25%
2008/7/11,"1,249.50","1,278.10","1,282.50","1,246.20",225.29M,-2.21%
2008/7/10,"1,277.70","1,321.30","1,321.50","1,265.80",195.92M,-3.34%
2008/7/9,"1,321.80","1,319.10","1,361.50","1,319.10",189.70M,0.24%
2008/7/8,"1,318.70","1,392.10","1,393.40","1,318.30",205.62M,-5.29%
2008/7/7,"1,392.40","1,415.10","1,415.30","1,340.90",160.70M,-1.68%
2008/7/4,"1,416.20","1,383.60","1,430.90","1,383.60",113.16M,2.36%
2008/7/3,"1,383.50","1,365.70","1,385.50","1,349.80",130.65M,1.31%
2008/7/2,"1,365.60","1,365.60","1,382.40","1,357.70",209.73M,0.01%
2008/7/1,"1,365.50","1,409.90","1,417.20","1,364.10",166.91M,-3.20%
2008/6/30,"1,410.60","1,458.80","1,471.10","1,410.60",235.61M,-3.26%
2008/6/27,"1,458.10","1,500.80","1,500.80","1,437.90",228.20M,-2.86%
2008/6/26,"1,501.00","1,476.80","1,510.40","1,472.60",240.33M,1.63%
2008/6/25,"1,476.90","1,510.00","1,510.40","1,459.40",211.05M,-2.26%
2008/6/24,"1,511.00","1,506.10","1,511.20","1,457.20",213.45M,0.24%
2008/6/23,"1,507.40","1,536.00","1,536.00","1,505.20",153.29M,-1.87%
2008/6/20,"1,536.10","1,535.40","1,541.90","1,516.50",180.48M,-0.01%
2008/6/19,"1,536.20","1,550.30","1,550.40","1,527.00",257.31M,-0.96%
2008/6/18,"1,551.10","1,540.60","1,551.10","1,518.30",179.97M,0.66%
2008/6/17,"1,541.00","1,526.20","1,541.00","1,487.60",158.75M,0.98%
2008/6/16,"1,526.10","1,507.50","1,532.30","1,502.50",112.07M,1.22%
2008/6/13,"1,507.70","1,528.80","1,528.80","1,480.10",147.06M,-1.41%
2008/6/12,"1,529.30","1,564.30","1,564.30","1,517.40",158.03M,-2.26%
2008/6/11,"1,564.70","1,560.30","1,580.20","1,556.20",134.00M,0.29%
2008/6/10,"1,560.20","1,626.20","1,626.20","1,560.20",143.75M,-4.08%
2008/6/6,"1,626.60","1,616.40","1,627.90","1,614.30",96.29M,0.64%
2008/6/5,"1,616.30","1,607.30","1,621.60","1,607.30",104.79M,0.59%
2008/6/4,"1,606.80","1,589.20","1,607.80","1,588.10",135.30M,1.12%
2008/6/3,"1,589.00","1,597.10","1,602.90","1,574.30",153.28M,-0.49%
2008/6/2,"1,596.90","1,612.90","1,615.20","1,569.20",145.85M,-0.99%
2008/5/30,"1,612.80","1,627.50","1,634.20","1,612.80",290.84M,-0.91%
2008/5/29,"1,627.60","1,609.80","1,632.00","1,609.50",156.22M,1.12%
2008/5/28,"1,609.60","1,619.60","1,643.40","1,608.30",120.88M,-0.62%
2008/5/27,"1,619.70","1,637.80","1,640.30","1,615.40",98.57M,-1.09%
2008/5/26,"1,637.50","1,636.10","1,647.20","1,626.20",97.77M,0.10%
2008/5/23,"1,635.80","1,644.40","1,653.70","1,628.10",124.02M,-0.54%
2008/5/22,"1,644.70","1,644.40","1,655.30","1,623.00",138.08M,-0.01%
2008/5/21,"1,644.80","1,669.00","1,669.00","1,637.40",131.91M,-1.46%
2008/5/20,"1,669.10","1,657.50","1,671.90","1,654.80",87.79M,0.74%
2008/5/19,"1,656.80","1,700.80","1,701.00","1,653.90",122.58M,-2.60%
2008/5/16,"1,701.10","1,724.40","1,726.60","1,692.90",119.42M,-1.33%
